id_estado,id_distrito,id_circuns,diputado_partido,x,y,r,theta,long.ajuste,lat.ajuste,long,lat
24,3,2,PVEM,-100.4165087,22.58545982,0.411700439,154.2857143,-0.370929278,0.178630126,-100.787438,22.76408995
24,4,2,MORENA,-100.4165087,22.58545982,0.205850219,205.7142857,-0.185464639,-0.089315063,-100.6019733,22.49614476
24,5,2,PAN,-100.4165087,22.58545982,0.411700439,257.1428571,-0.091611966,-0.401378249,-100.5081207,22.18408157
24,6,2,PVEM,-100.4165087,22.58545982,0.205850219,308.5714286,0.128345513,-0.160940182,-100.2881632,22.42451964
24,7,2,MORENA,-100.4165087,22.58545982,0.411700439,360,0.411700439,6.30E-16,-100.0048083,22.58545982
25,1,1,MORENA,-107.5091168,25.00146576,0.220755824,51.42857143,0.137639005,0.172593853,-107.3714778,25.17405961
25,2,1,MORENA,-107.5091168,25.00146576,0.441511649,102.8571429,-0.098245584,0.43044203,-107.6073624,25.43190779
25,3,1,PT,-107.5091168,25.00146576,0.220755824,154.2857143,-0.198894125,0.095782362,-107.7080109,25.09724812
25,4,1,MORENA,-107.5091168,25.00146576,0.441511649,205.7142857,-0.39778825,-0.191564725,-107.9069051,24.80990104
25,5,1,MORENA,-107.5091168,25.00146576,0.220755824,257.1428571,-0.049122792,-0.215221015,-107.5582396,24.78624475
25,6,1,MORENA,-107.5091168,25.00146576,0.441511649,308.5714286,0.27527801,-0.345187707,-107.2338388,24.65627805
25,7,1,MORENA,-107.5091168,25.00146576,0.220755824,360,0.220755824,3.38E-16,-107.288361,25.00146576
26,1,1,MORENA,-110.7989098,29.69232247,0.458833868,51.42857143,0.286078238,0.358730764,-110.5128316,30.05105323
26,2,1,MORENA,-110.7989098,29.69232247,0.229416934,102.8571429,-0.05105007,0.223664973,-110.8499599,29.91598744
26,3,1,PT,-110.7989098,29.69232247,0.458833868,154.2857143,-0.413395031,0.199080554,-111.2123048,29.89140302
26,4,1,MORENA,-110.7989098,29.69232247,0.229416934,205.7142857,-0.206697516,-0.099540277,-111.0056073,29.59278219
26,5,1,MORENA,-110.7989098,29.69232247,0.458833868,257.1428571,-0.102100141,-0.447329945,-110.9010099,29.24499252
26,6,1,MORENA,-110.7989098,29.69232247,0.229416934,308.5714286,0.143039119,-0.179365382,-110.6558707,29.51295709
26,7,1,MORENA,-110.7989098,29.69232247,0.458833868,360,0.458833868,7.03E-16,-110.3400759,29.69232247
27,1,3,MORENA,-92.59398698,17.9376914,0.188630933,60,0.094315466,0.16335918,-92.49967151,18.10105058
27,2,3,MORENA,-92.59398698,17.9376914,0.377261866,120,-0.188630933,0.326718359,-92.78261791,18.26440976
27,3,3,MORENA,-92.59398698,17.9376914,0.188630933,180,-0.188630933,2.31E-17,-92.78261791,17.9376914
27,4,3,MORENA,-92.59398698,17.9376914,0.377261866,240,-0.188630933,-0.326718359,-92.78261791,17.61097304
27,5,3,MORENA,-92.59398698,17.9376914,0.188630933,300,0.094315466,-0.16335918,-92.49967151,17.77433222
27,6,3,MORENA,-92.59398698,17.9376914,0.377261866,360,0.377261866,-9.24E-17,-92.21672511,17.9376914
28,1,2,MORENA,-98.64089439,24.29101156,0.203175582,45,0.143666832,0.143666832,-98.49722756,24.43467839
28,2,2,MORENA,-98.64089439,24.29101156,0.406351164,90,2.49E-17,0.406351164,-98.64089439,24.69736272
28,3,2,MORENA,-98.64089439,24.29101156,0.203175582,135,-0.143666832,0.143666832,-98.78456122,24.43467839
28,4,2,MORENA,-98.64089439,24.29101156,0.406351164,180,-0.406351164,4.98E-17,-99.04724555,24.29101156
28,5,2,PVEM,-98.64089439,24.29101156,0.203175582,225,-0.143666832,-0.143666832,-98.78456122,24.14734473
28,6,2,MORENA,-98.64089439,24.29101156,0.406351164,270,-7.47E-17,-0.406351164,-98.64089439,23.8846604
28,7,2,PT,-98.64089439,24.29101156,0.203175582,315,0.143666832,-0.143666832,-98.49722756,24.14734473
28,8,2,PAN,-98.64089439,24.29101156,0.406351164,360,0.406351164,-9.96E-17,-98.23454323,24.29101156
29,1,4,PT,-98.16854943,19.42857561,0.100145284,120,-0.050072642,0.08672836,-98.21862207,19.51530397
29,2,4,PVEM,-98.16854943,19.42857561,0.100290567,240,-0.050145284,-0.086854179,-98.21869471,19.34172143
29,3,4,PT,-98.16854943,19.42857561,0.100145284,360,0.100145284,-2.45E-17,-98.06840415,19.42857561
30,1,3,PVEM,-96.41855633,19.39295108,0.790097012,18.94736842,0.747287377,0.256544081,-95.67126895,18.64949516
30,2,3,MORENA,-96.41855633,19.39295108,0.593398008,37.89473684,0.468274407,0.3644726,-95.95028192,18.75742368
30,3,3,PVEM,-96.41855633,19.39295108,0.096699004,56.84210526,0.052889342,0.080953165,-96.015916,18.275266
30,4,3,PAN,-96.41855633,19.39295108,0.790097012,75.78947368,0.19395735,0.765920254,-96.22459898,18.65887133
30,5,3,MORENA,-96.41855633,19.39295108,0.393398008,94.73684211,-0.03248655,0.392054355,-96.45104288,19.78500543
30,6,3,MORENA,-96.41855633,19.39295108,0.196699004,113.6842105,-0.07901309,0.180131701,-96.49756942,19.57308278
30,7,3,MORENA,-96.41855633,19.39295108,0.590097012,132.6315789,-0.399661832,0.434148482,-96.81821816,19.82709956
30,8,3,MORENA,-96.41855633,19.39295108,0.393398008,151.5789474,-0.345983222,0.187236756,-96.76453955,19.58018784
30,9,3,MORENA,-96.41855633,19.39295108,0.196699004,170.5263158,-0.194016286,0.032375592,-96.61257262,19.42532667
30,10,3,MORENA,-96.41855633,19.39295108,0.590097012,189.4736842,-0.582048858,-0.097126776,-96.943448,19.555621
30,11,3,MORENA,-96.41855633,19.39295108,0.393398008,208.4210526,-0.345983222,-0.187236756,-96.76453955,19.20571432
30,12,3,MORENA,-96.41855633,19.39295108,0.196699004,227.3684211,-0.133220611,-0.144716161,-96.55177694,19.24823492
30,13,3,PVEM,-96.41855633,19.39295108,0.590097012,246.3157895,-0.23703927,-0.540395104,-96.6555956,18.85255598
30,14,3,MORENA,-96.41855633,19.39295108,0.393398008,265.2631579,-0.03248655,-0.392054355,-96.45104288,19.00089673
30,15,3,MORENA,-96.41855633,19.39295108,0.196699004,284.2105263,0.048286751,-0.190680067,-96.37026958,19.20227101
30,16,3,MORENA,-96.41855633,19.39295108,0.590097012,303.1578947,0.322752474,-0.494009438,-96.09580386,18.89894164
30,17,3,MORENA,-96.41855633,19.39295108,0.293398008,322.1052632,0.231532254,-0.180208787,-96.18702408,19.21274229
30,18,3,PVEM,-96.41855633,19.39295108,0.096699004,341.0526316,0.091459585,-0.031398115,-95.684745,18.080075
30,19,3,MORENA,-96.41855633,19.39295108,0.790097012,360,0.790097012,-2.30E-15,-95.62845932,18.39295108
31,1,3,MORENA,-88.92110935,20.74709751,0.365237583,60,0.182618791,0.316305025,-88.73849056,21.06340254
31,2,3,MORENA,-88.92110935,20.74709751,0.182618791,120,-0.091309396,0.158152513,-89.01241875,20.90525002
31,3,3,MORENA,-88.92110935,20.74709751,0.365237583,180,-0.365237583,4.47E-17,-89.28634693,20.74709751
31,4,3,PAN,-88.92110935,20.74709751,0.182618791,240,-0.091309396,-0.158152513,-89.01241875,20.588945
31,5,3,MORENA,-88.92110935,20.74709751,0.365237583,300,0.182618791,-0.316305025,-88.73849056,20.43079248
31,6,3,MORENA,-88.92110935,20.74709751,0.182618791,360,0.182618791,-4.47E-17,-88.73849056,20.74709751
32,1,2,MORENA,-102.6605573,23.28901891,0.421076115,90,2.58E-17,0.421076115,-102.6605573,23.71009503
32,2,2,PVEM,-102.6605573,23.28901891,0.210538058,180,-0.210538058,2.58E-17,-102.8710954,23.28901891
32,3,2,MORENA,-102.6605573,23.28901891,0.421076115,270,-7.74E-17,-0.421076115,-102.6605573,22.86794279
32,4,2,PT,-102.6605573,23.28901891,0.210538058,360,0.210538058,-5.16E-17,-102.4500192,23.28901891
